turno_pk,conv_pk,turno_idx,conversacion_id,text,fase,fase_conf,fase_source,prev_fase,next_fase
53861,2567,28,20250528-125219_947936210_FOHCASTI_mpaivan_40465650_INCALL-all-_mp3cut.net_.txt,"he entrado, estoy en mi derecho a hacer mi reclamo, hacer una denuncia. ¿No? Creo, bueno",,,,,NEGOCIACION_ACUERDO
53871,2567,38,20250528-125219_947936210_FOHCASTI_mpaivan_40465650_INCALL-all-_mp3cut.net_.txt,"¿Qué más? No, lamentablemente, no funciona de esa forma. No funciona de esa forma.",,,,EXPOSICION_DEUDA,
53872,2567,39,20250528-125219_947936210_FOHCASTI_mpaivan_40465650_INCALL-all-_mp3cut.net_.txt,"Y y en todo caso, estimado, como ya hemos tenido contacto anteriormente, ahora",,,,,CONSULTA_ACEPTACION
53919,2568,25,20250528-125412_921113073_FOHCASTI_kavinazarh_46503846_CBHOLD-all-_mp3cut.net_.txt,"Allá, pero. ¿Con quién hago el trato de la carta no adeudo? ¿Con el número que me va a dar o con la misma tarjeta?",,,,FORMALIZACION_PAGO,
53920,2568,26,20250528-125412_921113073_FOHCASTI_kavinazarh_46503846_CBHOLD-all-_mp3cut.net_.txt,"Con el número que le voy a enviar, le usted llama y hace la solicitud a la financiera. Usted va a presentar, ellos le van a solicitar la constancia de liquidación, que es la que yo le voy a enviar una vez usted realice el pago, y le van a solicitar el váucher también, con el cual usted canceló. ¿De acuerdo?",,,,,FORMALIZACION_PAGO
53992,2573,9,20250528-130759_969775860_FOHCASTI_ialcalal_03893389_CE38-all-_mp3cut.net_.txt,"No, señora Luz, debe ser con otra asesora. A ver, te escucho. Sí, señora",,,,APERTURA,
53993,2573,10,20250528-130759_969775860_FOHCASTI_ialcalal_03893389_CE38-all-_mp3cut.net_.txt,"Luz, este, hemos nos hemos",,,,,APERTURA
54209,2588,12,20250529-090604_918256724_FOHCASTI_mpalaciosc_44380369_CE09-all-_mp3cut.net_.txt,"Sí, pero usted no ha acordado con la financiera y por eso su cuenta ha sido trasladada al área del estudio.",,,,EXPOSICION_DEUDA,
54210,2588,13,20250529-090604_918256724_FOHCASTI_mpalaciosc_44380369_CE09-all-_mp3cut.net_.txt,"Pero es que no me, es que usted me dio un estudio plazos y tampoco lo quiere.",,,,,FORMALIZACION_PAGO
54420,2602,17,20250529-113302_916845346_FOHCASTI_acachiv_10418634_INCALL-all-_mp3cut.net_.txt,"otra cosa? Mire, por,",,,,VALIDACION_IDENTIDAD,
54421,2602,18,20250529-113302_916845346_FOHCASTI_acachiv_10418634_INCALL-all-_mp3cut.net_.txt,"este, por",,,,,
54422,2602,19,20250529-113302_916845346_FOHCASTI_acachiv_10418634_INCALL-all-_mp3cut.net_.txt,"Entonces, puede ser, a ver, si usted tiene",,,,,
54423,2602,20,20250529-113302_916845346_FOHCASTI_acachiv_10418634_INCALL-all-_mp3cut.net_.txt,cualquier tarjeta de,,,,,VALIDACION_IDENTIDAD
54579,2610,5,20250529-120135_968372767_FOHCASTI_zmezap_76250995_CE05-all-_mp3cut.net_.txt,"sido el inconveniente por el cual no ha podido realizar el pago, señora Karen?",,,,EXPOSICION_DEUDA,APERTURA
54765,2620,10,20250529-125517_949473009_FOHCASTI_acachiv_41062266_CE09-all-_mp3cut.net_.txt,Con la financiera.,,,,APERTURA,
54766,2620,11,20250529-125517_949473009_FOHCASTI_acachiv_41062266_CE09-all-_mp3cut.net_.txt,¿Con quién se va a comunicar. Pero si la cuenta ya,,,,,
54767,2620,12,20250529-125517_949473009_FOHCASTI_acachiv_41062266_CE09-all-_mp3cut.net_.txt,"¿Le estoy diciendo con la financiera? Su cuenta Bueno, no deseo, entonces.",,,,,
54768,2620,13,20250529-125517_949473009_FOHCASTI_acachiv_41062266_CE09-all-_mp3cut.net_.txt,Señor José.,,,,,NEGOCIACION_ACUERDO
54867,2625,25,20250529-130859_962826660_FOHCASTI_acachiv_26657020_CE38-all-_mp3cut.net_.txt,Ya. Feliz día.,,,,APERTURA,
54928,2628,8,20250529-131624_968404550_FOHCASTI_cmendozav_40599309_CE05-all-_mp3cut.net_.txt,"Desde ya 2 años, más o menos.",,,,APERTURA,
54929,2628,9,20250529-131624_968404550_FOHCASTI_cmendozav_40599309_CE05-all-_mp3cut.net_.txt,"2 años, ok.",,,,,NEGOCIACION_ACUERDO
55152,2639,15,20250529-150433_982129306_FOHCASTI_mpalaciosc_45277533_CE05-all-_mp3cut.net_.txt,"no, estoy como en estoy conectado al teléfono a a la radio de la camioneta, ajá.",,,,NEGOCIACION_ACUERDO,
55153,2639,16,20250529-150433_982129306_FOHCASTI_mpalaciosc_45277533_CE05-all-_mp3cut.net_.txt,"Ahora sí lo escucho mejor, ahora sí lo escucho mejor.",,,,,
55154,2639,17,20250529-150433_982129306_FOHCASTI_mpalaciosc_45277533_CE05-all-_mp3cut.net_.txt,"Sí, lo que sucede es que hay zonas en la en la calle que tengo tengo una cobertura.",,,,,FORMALIZACION_PAGO
55168,2642,3,20250529-151543_984763423_FOHCASTI_jgarciac_30836792_CN70-all-_mp3cut.net_.txt,Juan González?,,,,APERTURA,
55169,2642,4,20250529-151543_984763423_FOHCASTI_jgarciac_30836792_CN70-all-_mp3cut.net_.txt,"No, disculpe, yo déjeme llamar a este",,,,,APERTURA
55339,2653,26,20250530-094334_922086256_FOHCASTI_lsotelom_71921087_CE38-all-_mp3cut.net_.txt,no es estar en la condición. No es estar en la condición.,,,,CIERRE,NEGOCIACION_ACUERDO
55524,2659,43,20250530-095706_996179714_FOHCASTI_ellanosc_45253072_CE21-all-_mp3cut.net_.txt,"Puede acercarse a nuestras oficinas, si gusta, ese señor Aldo y puede venir a conciliar.",,,,APERTURA,
55525,2659,44,20250530-095706_996179714_FOHCASTI_ellanosc_45253072_CE21-all-_mp3cut.net_.txt,"Muy bien, ahí voy ahí, no se preocupe. Deja de llamarme y voy a ir directamente a lo lo lo lo La",,,,,
55526,2659,45,20250530-095706_996179714_FOHCASTI_ellanosc_45253072_CE21-all-_mp3cut.net_.txt,"llamada va a seguir, estimado, no por",,,,,
55527,2659,46,20250530-095706_996179714_FOHCASTI_ellanosc_45253072_CE21-all-_mp3cut.net_.txt,el,,,,,
55559,2660,32,20250530-095737_969422702_FOHCASTI_mpalaciosc_03840946_CE09-all-_mp3cut.net_.txt,"De la tarjeta, señor Jorge.",,,,ADVERTENCIAS,
55560,2660,33,20250530-095737_969422702_FOHCASTI_mpalaciosc_03840946_CE09-all-_mp3cut.net_.txt,"Ya, ya me está, entonces, vamos vamos a vamos a, entonces, vamos a discutir. Vamos a discutir, entonces.",,,,,EXPOSICION_DEUDA
55661,2669,1,20250530-112953_993877360_FOHCASTI_rcasass_07752121_INCALL-all-_mp3cut.net_.txt,Buenos,,,,,APERTURA
55689,2670,7,20250530-113106_995289569_FOHCASTI_mpalaciosc_09795244_CN70-all-_mp3cut.net_.txt,"Ya, comprendo. Una consulta. ¿Tiene usted comunicación con la señorita?",,,,VALIDACION_IDENTIDAD,
55690,2670,8,20250530-113106_995289569_FOHCASTI_mpalaciosc_09795244_CN70-all-_mp3cut.net_.txt,"No, la verdad es que hace un tiempo no.",,,,,
55691,2670,9,20250530-113106_995289569_FOHCASTI_mpalaciosc_09795244_CN70-all-_mp3cut.net_.txt,"Ya, comprendo. Sí, lo que sucede es que, como es el número que ella nos brindó, nos estaríamos comunicando nuevamente, por eso le consultaba, porque si usted tiene comunicación con ella, le pudiera brindar un número para que ella se comunique con el estudio urgente.",,,,,
55692,2670,10,20250530-113106_995289569_FOHCASTI_mpalaciosc_09795244_CN70-all-_mp3cut.net_.txt,"A ver, deme el número. Bueno, sí, si mi hermana lo tiene.",,,,,
55693,2670,11,20250530-113106_995289569_FOHCASTI_mpalaciosc_09795244_CN70-all-_mp3cut.net_.txt,"Ya. 9 3 1. Ya. 5 8 6 5 8 6. 5 8 6. 9 6 8. Ya. Le repito, el 9",,,,,APERTURA
55748,2673,10,20250530-114155_941939647_FOHCASTI_acachiv_45122994_CE21-all-_mp3cut.net_.txt,"Señor Romero, ¿me escuchó?",,,,APERTURA,
55807,2676,30,20250530-114939_977398509_FOHCASTI_lsotelom_46137239_CE21-all-_mp3cut.net_.txt,"Lo que Sí, mire, lo que pasa, estimado, que en ese caso el monto de 800 soles no es un",,,,CONSULTA_ACEPTACION,EXPOSICION_DEUDA
55864,2679,12,20250530-115344_932043923_FOHCASTI_tolanop_INCALL-all-_mp3cut.net_.txt,¿Y cuál sería su propuesta? Y podríamos,,,,NEGOCIACION_ACUERDO,APERTURA
56111,2688,24,20250530-120512_998303702_FOHCASTI_eaguilerac_07970389_CN70-all-_mp3cut.net_.txt,"soy menor de edad y usted está insistiendo, y de verdad, cuando usted llame, dé todos los nombres y apellidos completos, dato.",,,,NEGOCIACION_ACUERDO,
56112,2688,25,20250530-120512_998303702_FOHCASTI_eaguilerac_07970389_CN70-all-_mp3cut.net_.txt,"Ok. Ahora indica que es menor de edad. En todo caso, ¿ok? Vamos a proceder a validar esta información. Cualquier información está siendo grabada y monitoreada y vamos a proceder a No,",,,,,
56113,2688,26,20250530-120512_998303702_FOHCASTI_eaguilerac_07970389_CN70-all-_mp3cut.net_.txt,"no, señorita, pero la próxima vez que ya me den los datos completos para que según no se pueda identificar.",,,,,FORMALIZACION_PAGO
56182,2693,1,20250530-121452_932043923_FOHCASTI_tolanop_INCALL-all-_mp3cut.net_.txt,Buen día.,,,,,
56800,2725,10,20250531-080255_921196761_FOHCASTI_tolanop_CE05-all-_mp3cut.net_.txt,Ya. Por favor. ¿Me puede brindar el nombre completo y su número de ley para poder conversar con usted?,,,,VALIDACION_IDENTIDAD,
56801,2725,11,20250531-080255_921196761_FOHCASTI_tolanop_CE05-all-_mp3cut.net_.txt,Luis Miguel Lima Flores.,,,,,
56802,2725,12,20250531-080255_921196761_FOHCASTI_tolanop_CE05-all-_mp3cut.net_.txt,"Un momentico, que no le no le escuché bien, por favor. Dígame.",,,,,
56803,2725,13,20250531-080255_921196761_FOHCASTI_tolanop_CE05-all-_mp3cut.net_.txt,Luis Miguel Lima Flores.,,,,,VALIDACION_IDENTIDAD
57190,2749,9,20250531-103628_991779832_FOHCASTI_jgarciac_07521165_CE38-all-_mp3cut.net_.txt,¿Le gustaría saber?,,,,VALIDACION_IDENTIDAD,NEGOCIACION_ACUERDO
57214,2749,33,20250531-103628_991779832_FOHCASTI_jgarciac_07521165_CE38-all-_mp3cut.net_.txt,"Mire que debe 1300, entonces, le estoy dando esa opción de pagar 1300",,,,EXPOSICION_DEUDA,
57215,2749,34,20250531-103628_991779832_FOHCASTI_jgarciac_07521165_CE38-all-_mp3cut.net_.txt,"No, se cae ya. Puta, más las 2 me sacan.",,,,,
57244,2753,1,20250531-104607_933365350_FOHCASTI_tolanop_43798752_CE16-all-_mp3cut.net_.txt,No sé por qué Buenos,,,,,
57245,2753,2,20250531-104607_933365350_FOHCASTI_tolanop_43798752_CE16-all-_mp3cut.net_.txt,"días, señora Lady Laura. ¿Qué tal? ¿Cómo estás?",,,,,APERTURA
